Country Name,year,Out-of-pocket expenditure (% of current health expenditure),"Mortality rate, infant (per 1,000 live births)","Hospital beds (per 1,000 people)","Life expectancy at birth, total (years)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate) Normalized","Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %) Normalized",GDP growth (annual %),GDP growth (annual %) Normalized,GDP growth (annual %) Standardized,Current health expenditure (% of GDP),Current health expenditure (% of GDP) Normalized,Adjusted net national income per capita (current US$)
Libya,2008,-0.113667634,-0.488083492,0.245277994,0.235762831,2.474090713,0.78085247,0.851512893,0.357789497,-0.162048239,0.38747944,-0.922168415,-1.534785059,0.084589565,0.1879884233393382
Libya,2009,-0.174881063,-0.53419868,0.245277994,0.246002628,2.525413223,0.790806212,-0.433841669,0.253939758,-4.400181763,0.256657374,-1.994159015,-0.994821203,0.184148153,-0.054102963
Libya,2010,-0.234095199,-0.567736998,0.245277994,0.248121207,2.53158896,0.792003965,-0.378529269,0.258408703,5.027247672,0.547661844,0.390408551,-1.116749658,0.161666973,0.071081445
Lithuania,2000,-0.382453613,-0.802505224,2.526138515,0.206398414,1.819249563,0.653849331,-0.674337972,0.23450895,3.418619189,0.498006943,-0.01647684,0.060980393,0.378816953,-0.47049705
Lithuania,2001,-0.359335305,-0.819274383,2.306914702,0.163912013,2.012826996,0.691392698,-0.611621717,0.239576086,6.484125563,0.592632532,0.75891025,-0.015669643,0.364684212,-0.448433164
Lithuania,2002,-0.463893108,-0.831851252,2.21829231,0.175968964,1.196777796,0.533124071,-0.788235915,0.225306608,6.71983784,0.599908463,0.818531152,0.036775118,0.374353982,-0.395611897
Lithuania,2003,-0.538502194,-0.844428122,2.125005581,0.211278608,1.168241629,0.527589625,-1.018569284,0.20669691,10.55189734,0.718195898,1.787809666,0.05694618,0.378073124,-0.292637735
Lithuania,2004,-0.079288525,-0.848620411,2.003732833,0.199508727,0.701866956,0.437138609,-0.644649877,0.236907588,6.502037029,0.59318542,0.763440764,-0.217380263,0.327492788,-0.19571965
Lithuania,2005,-0.08664435,-0.857004991,1.86380274,0.116258348,0.19950264,0.339707583,-0.401534728,0.256549985,7.731444715,0.631134591,1.074406305,-0.16090129,0.337906387,-0.09631905
Lithuania,2006,-0.134982631,-0.87377415,1.807830703,0.093005655,-0.34247158,0.234594416,-0.225730462,0.270754025,7.395479826,0.620764078,0.989427575,-0.084251254,0.352039128,0.0128510931596222
Lithuania,2007,-0.316776601,-0.894735599,1.831152385,0.074633158,-0.668294982,0.17140261,0.099325006,0.297016759,11.07793181,0.73443345,1.920864466,-0.116524953,0.3460885,0.2401320624724636
Lithuania,2008,-0.328861171,-0.915697047,1.840481058,0.18199744,-0.332675583,0.2364943,0.943456005,0.365218006,2.599459493,0.472721245,-0.223674534,0.097288304,0.385511409,0.4534590734523711
Lithuania,2010,-0.359335305,-0.957619945,1.817159375,0.353378392,2.220246599,0.731620684,-0.619415466,0.238946393,0.427199034,0.405668236,-0.773124612,0.30706735,0.424190489,0.2233026346749027
Lithuania,2011,-0.326234091,-0.974389104,1.905781768,0.388113895,1.704040112,0.631505039,-0.162094907,0.275895436,6.323637398,0.587678607,0.718316483,0.177972553,0.400387978,0.3960216693432412
Lithuania,2012,-0.138135128,-0.986965973,1.905781768,0.423423539,1.272803257,0.547868825,-0.331336037,0.262221662,4.382905596,0.52777239,0.227429106,0.093254092,0.384767581,0.3938666450983476
Lithuania,2013,-0.084542686,-0.995350553,1.849809731,0.429452016,0.933137685,0.4819924,-0.663622836,0.235374675,4.046914351,0.517401063,0.14244371,0.032740906,0.373610153,0.5127070648893585
Lithuania,2014,-0.154423027,-0.995350553,1.835816721,0.500358372,0.704848347,0.437716835,-0.817153132,0.222970252,3.772541315,0.508931758,0.073043981,0.05694618,0.378073124,0.594171697
Lithuania,2015,-0.136033463,-0.995350553,1.705215301,0.477392751,0.368803035,0.372542541,-0.977863422,0.209985725,2.832808577,0.479924229,-0.164651376,0.177972553,0.400387978,0.3780223359207383
Lithuania,2016,-0.11081349,-1.003735132,1.569949544,0.5184438,0.100903794,0.320584834,-0.686716819,0.233508805,2.671920199,0.474957951,-0.205346373,0.238485739,0.411545405,0.4366928434518642
Lithuania,2017,-0.112915155,-1.016312002,1.499984497,0.61375113,-0.067118862,0.287997687,-0.228371087,0.270540677,4.612243146,0.534851547,0.285437589,0.17393834,0.39964415,0.5908706286072004
Lithuania,2018,-0.152846778,-1.028888871,1.44401246,0.637290892,-0.264316555,0.249752189,-0.395117911,0.25706843,4.918369795,0.544301019,0.362869055,0.194109402,0.403363292,0.7829506019355862
Lithuania,2019,-0.113440571,-1.03727345,1.420690778,0.70819725,-0.241317256,0.254212787,-0.454241015,0.252291601,4.677351558,0.536861304,0.301906066,0.379683173,0.437579402,0.8069035810912663
Lithuania,2020,-0.303115782,-1.04146574,1.29941803,0.554614654,0.234001588,0.34639848,-0.63882703,0.237378043,0.042814017,0.393803098,-0.870350695,0.577359581,0.474026997,0.8674332742679778
Low & middle income,2000,0.586188355,1.299228752,-0.585949888,-0.560839142,-0.332874092,0.2364558,-0.172883206,0.275023799,5.530935231,0.563209596,0.517810938,-0.428050812,0.288649332,-0.63363606
Low & middle income,2001,0.691886977,1.23009308,-0.620811451,-0.513422857,-0.299940198,0.242843163,-0.00800278,0.288345251,3.630730219,0.504554354,0.037174379,-0.415170715,0.291024166,-0.634932704
Low & middle income,2002,0.741186187,1.153380181,-0.596617339,-0.474017776,-0.260041149,0.250581382,-0.144200909,0.277341174,4.733622326,0.538598262,0.316139156,-0.470834109,0.280760944,-0.634324396
Low & middle income,2003,0.690155077,1.070220137,-0.75646144,-0.434122974,-0.249003903,0.252722001,0.002246082,0.289173304,5.866346974,0.573563035,0.602649755,-0.436229186,0.287141403,-0.625695154
Low & middle income,2005,0.624446979,0.909384358,-0.638194088,-0.360001926,-0.283844863,0.245964772,0.211640027,0.306091209,7.316714249,0.618332754,0.969504664,-0.443973603,0.285713486,-0.594622133
Low & middle income,2006,0.553782075,0.83383459,-0.636931057,-0.315757142,-0.322219077,0.238522287,0.15391349,0.301427215,8.203599631,0.645708998,1.193832847,-0.467430633,0.281388477,-0.573675382
Low & middle income,2007,0.453577165,0.760107601,-0.628722744,-0.284687693,-0.340004754,0.235072845,0.182915374,0.303770412,8.83223578,0.665113644,1.352839645,-0.498889349,0.275588116,-0.541994561
Low & middle income,2008,0.352538391,0.692447591,-0.622209367,-0.263297294,-0.337558403,0.235547302,0.851512893,0.357789497,5.911727315,0.574963829,0.614128228,-0.488800181,0.277448358,-0.515059302
Low & middle income,2009,0.264761502,0.62357311,-0.602226154,-0.213959682,-0.297635512,0.243290145,-0.147655724,0.277062044,3.975570691,0.515198838,0.124398093,-0.360366228,0.301129022,-0.512932346
Low & middle income,2010,0.215767643,0.568511285,-0.557239091,-0.17806907,-0.342004729,0.23468496,-0.138213425,0.277824931,8.156626865,0.64425905,1.181951587,-0.426629989,0.288911304,-0.475724858
Low & middle income,2011,0.180908912,0.510242622,-0.521823229,-0.136172771,-0.354640901,0.232234238,0.168239093,0.302584647,6.37805673,0.589358415,0.732081272,-0.429957104,0.28829785,-0.44487514
Low & middle income,2012,0.182685799,0.442458409,-0.476930992,-0.098339854,-0.348316696,0.233460785,-0.017667779,0.287564371,5.476508851,0.561529571,0.504044366,-0.410368162,0.291909661,-0.428853216
Low & middle income,2013,0.168638759,0.400259631,-0.630481137,-0.060481874,-0.357715407,0.231637953,-0.058830197,0.284238669,5.603734133,0.565456742,0.536224642,-0.376178396,0.298213573,-0.415957118
Low & middle income,2014,0.112019565,0.346908857,-0.462865941,-0.021200048,-0.362465437,0.230716708,-0.254578875,0.268423228,5.172627862,0.552149418,0.427180917,-0.363767925,0.300501817,-0.40375017
Low & middle income,2015,0.081011791,0.313884935,-0.447669235,0.012529459,-0.323714221,0.238232311,-0.318465098,0.263261565,4.718561613,0.53813337,0.31232971,-0.325037205,0.307642991,-0.414744712
Low & middle income,2016,0.081387701,0.268215517,-0.423881324,0.04564798,-0.306310835,0.24160761,-0.342861208,0.26129049,4.763005471,0.539505256,0.323571309,-0.319679738,0.308630801,-0.414337883
Low & middle income,2017,0.021944686,0.226367242,-0.364317142,0.072681712,-0.296305381,0.243548118,-0.23746387,0.269806029,5.342568671,0.557395126,0.470165629,-0.317422762,0.309046943,-0.390059816
Low & middle income,2018,0.029137571,0.214875753,-0.338855923,0.106206747,-0.30678387,0.241515868,-0.307045434,0.264184212,4.990446858,0.546525882,0.381100178,-0.340260302,0.304836155,-0.380331988
Low & middle income,2019,0.023969198,0.188007153,-0.328758403,0.129750051,-0.33527021,0.235991086,-0.3879864,0.257644617,4.073281001,0.518214945,0.149112872,-0.319324937,0.30869622,-0.376497794
Low & middle income,2020,-0.014482322,0.17368112,-0.213982986,0.051536156,-0.156860842,0.270592683,-0.351904897,0.260559809,-1.119716999,0.357918265,-1.164400497,-0.208052156,0.329212706,-0.393873649
Low income,2006,0.925632104,1.826060452,-1.160081013,-1.52910112,-0.587344666,0.187102516,0.355311873,0.317699122,5.910024717,0.574911273,0.613697574,-0.396635373,0.294441714,-0.66177922
Lower middle income,2000,1.38413419,1.662561152,-0.622398596,-0.976289241,-0.262770375,0.250052063,-0.181535444,0.274324745,4.210058889,0.522436984,0.183709378,-0.855935739,0.209755868,-0.678954609
Lower middle income,2001,1.440358872,1.578715357,-0.667895182,-0.935543206,-0.256978347,0.251175397,-0.124473187,0.278935068,4.345142527,0.526606726,0.217877341,-0.782403409,0.223313766,-0.678934727
Lower middle income,2002,1.44837129,1.494869562,-0.689480287,-0.885985376,-0.252506357,0.252042717,-0.22393203,0.270899329,4.513292738,0.531797161,0.26040914,-0.823924859,0.215658037,-0.677392551
Lower middle income,2003,1.5047059,1.411023767,-0.983942355,-0.840065801,-0.25533429,0.251494254,-0.109201011,0.280168978,5.947995986,0.576083365,0.623302001,-0.799455614,0.220169679,-0.672608392
Lower middle income,2005,1.445616112,1.247524466,-0.736599673,-0.758485076,-0.28334095,0.246062504,0.038699568,0.29211855,6.710979567,0.599635027,0.816290547,-0.84052804,0.212596741,-0.65960164
Lower middle income,2006,1.403094434,1.172063251,-0.68654178,-0.710747338,-0.308616099,0.241160516,0.15391349,0.301427215,6.965240968,0.607483529,0.880603252,-0.856278947,0.209692588,-0.649680006
Lower middle income,2007,1.383314026,1.096602035,-0.736798542,-0.678229521,-0.329401077,0.237129374,0.263564278,0.31028641,6.897049148,0.605378595,0.863354859,-0.905180016,0.200676204,-0.635030472
Lower middle income,2008,1.319388867,1.029525399,-0.739189894,-0.656149133,-0.31954453,0.239041002,1.034361931,0.372562716,4.589109287,0.534137455,0.279586127,-0.905734699,0.200573931,-0.629029042
Lower middle income,2009,1.220246089,0.949871894,-0.759621681,-0.604375969,-0.306676863,0.241536621,-0.124339923,0.278945835,5.957707319,0.576383133,0.625758378,-0.888746046,0.203706301,-0.623237065
Lower middle income,2010,1.216300211,0.886987547,-0.769275473,-0.561036489,-0.336040203,0.235841749,-0.059140565,0.284213593,6.858115743,0.604176804,0.853507071,-0.946733981,0.19301448,-0.606630548
Lower middle income,2011,1.128936556,0.819910911,-0.775359925,-0.509220319,-0.317534087,0.239430917,0.196224232,0.304845696,4.757816408,0.539345081,0.322258791,-0.952802397,0.191895585,-0.596183066
Lower middle income,2012,1.138146281,0.752834275,-0.764308355,-0.460986149,-0.27637494,0.247413526,0.114616222,0.298252207,5.164810604,0.551908116,0.425203625,-0.931558444,0.195812547,-0.590352743
Lower middle income,2013,1.255247346,0.685757639,-1.114585808,-0.41326791,-0.279163986,0.246872605,0.030844184,0.291483877,5.678647658,0.567769161,0.555173218,-0.847511799,0.211309075,-0.583896387
Lower middle income,2014,1.180105574,0.627065582,-0.784640854,-0.361979765,-0.294914987,0.243817777,-0.054860488,0.2845594,6.11853677,0.581347592,0.66643847,-0.887389109,0.203956493,-0.57307203
Lower middle income,2015,1.174133895,0.572565816,-0.783694484,-0.315492402,-0.264055501,0.249802819,-0.307485736,0.264148638,5.935350981,0.575693041,0.620103582,-0.860534603,0.208907929,-0.572850755
Lower middle income,2016,1.143918483,0.522258339,-0.787394452,-0.270496718,-0.288572583,0.245047855,-0.312587841,0.263736416,5.700618839,0.568447364,0.560730594,-0.876180169,0.206023198,-0.568174477
Lower middle income,2017,0.940709372,0.476143151,-0.776637643,-0.232320588,-0.269707407,0.248706661,-0.261336443,0.267877253,5.464120268,0.561147162,0.500910807,-0.992130256,0.18464431,-0.559773647
Lower middle income,2018,0.907976426,0.425835674,-0.803693259,-0.203689896,-0.271324107,0.24839311,-0.173338504,0.274987013,5.441691796,0.560454843,0.495237764,-1.037808047,0.176222235,-0.554595348
Lower middle income,2019,0.869457908,0.383912777,-0.821465785,-0.179542688,-0.376460138,0.228002507,-0.294036852,0.265235236,4.080214853,0.518428978,0.150866716,-1.010338317,0.181287106,-0.548608241
Luxembourg,2000,-1.060240379,-1.003735132,1.411362016,0.895367068,-1.07397706,0.092722617,-0.32144728,0.263020621,6.938130249,0.60664668,0.873745885,-0.047943342,0.358733584,2.789183921916378
Luxembourg,2001,-1.091239929,-1.016312002,1.364718696,0.889625662,-1.188973555,0.070419627,-0.400666593,0.256620126,3.074354999,0.487380248,-0.103554789,0.133596216,0.392205865,2.790465621797125
Luxembourg,2002,-1.080206191,-1.024696581,1.318075376,0.906275738,-1.015201074,0.104121923,-0.496608242,0.248868556,3.2254169,0.492043204,-0.065345295,0.286896288,0.420471347,2.941813572967318
Luxembourg,2003,-1.112256573,-1.033081161,1.318075376,0.878142852,-0.790744953,0.147654056,-0.5005527,0.248549865,2.619378579,0.473336104,-0.218636214,0.367580536,0.435347917,3.636932757936075
Madagascar,2000,0.466910299,1.654176572,-1.279960023,-1.450978841,-0.338212451,0.235420453,1.095372051,0.377492006,4.45685894,0.530055171,0.246134814,-0.829864174,0.214562946,-0.700103458
Madagascar,2001,0.228325444,1.545177039,-1.326603387,-1.376593192,-0.434042863,0.216834627,0.453943331,0.325668014,5.98023577,0.577078537,0.631456709,-0.780097202,0.223738985,-0.696709884
Madagascar,2002,0.16669973,1.444562085,-1.284624365,-1.338694174,-0.401673479,0.223112506,1.85004675,0.438465665,-12.40797111,0.009474139,-4.019643786,-0.453189633,0.284014234,-0.698440905
Madagascar,2003,0.005246481,1.34813942,-1.293953032,-1.268192586,-0.506448063,0.202792004,-1.111250913,0.199208733,9.784892125,0.694520096,1.593803891,-0.422009564,0.289763218,-0.694785735
Madagascar,2005,-0.073663343,1.167870961,-1.298617369,-1.141195568,-1.01541403,0.104080621,2.153504886,0.462983451,4.755845095,0.539284231,0.321760168,-0.336156513,0.305592812,-0.698621971
Madagascar,2006,-0.14582578,1.088217455,-1.331267724,-1.053509953,-0.945990221,0.117545019,0.917385816,0.363111675,5.398508449,0.559121866,0.484314998,-0.394063368,0.29491594,-0.697272357
Madagascar,2007,-0.093217527,1.01694853,-1.331267724,-1.001487078,-0.890834495,0.128242194,0.839675437,0.356833094,5.710564199,0.568754356,0.563246166,-0.581000836,0.260448392,-0.689754567
Madagascar,2008,0.145011364,0.949871894,-1.345260733,-0.956173036,-0.841215637,0.137865521,0.678379068,0.343801215,6.712632539,0.59968605,0.816708648,-0.793821956,0.221208414,-0.682291474
Madagascar,2010,0.090442201,0.84087236,-1.321939051,-0.870135204,-0.661906288,0.172641665,0.670377085,0.343154698,0.619239745,0.41159612,-0.724549965,-0.545108953,0.267066141,-0.688905484
Madagascar,2011,-0.339195656,0.803141752,-1.331267724,-0.797044242,-1.038413329,0.099620023,0.708643893,0.34624645,1.578427054,0.441204169,-0.481933782,-0.616123835,0.25397241,-0.684530616
Madagascar,2013,0.060910194,0.752834275,-1.326603387,-0.741961198,-1.36125534,0.037006443,0.113845649,0.298189949,2.300376228,0.463489188,-0.299324451,-0.926771169,0.196695225,-0.684393644
Madagascar,2014,-0.329023315,0.740257406,-1.331267724,-0.707475446,-1.278202316,0.053114158,0.155164434,0.301528285,3.339203112,0.495555539,-0.036564288,-0.640003218,0.249569527,-0.684604153
Malawi,2007,-1.193421527,1.322985682,-0.967449481,-1.920832497,-0.532428753,0.19775318,0.459680465,0.326131543,9.599999876,0.68881287,1.547037371,-0.244577487,0.322478161,-0.697869651
Malawi,2011,-1.338099158,0.866026098,-0.874162752,-1.507827367,-0.542224751,0.195853296,0.406093751,0.321802025,4.932669998,0.544742435,0.366486138,-0.293115913,0.313528642,-0.683676532
Malaysia,2000,0.329590867,-0.798312934,-0.524337519,0.29531843,-0.934490571,0.119775318,-0.584352293,0.241779309,8.85886817,0.665935728,1.359576024,-1.425774669,0.104688912,-0.48161932
Malaysia,2001,0.066415815,-0.823466673,-0.542994865,0.362289054,-0.821623641,0.14166529,-0.603542008,0.240228883,0.517675319,0.408461045,-0.750239602,-1.360919162,0.116646976,-0.482423739
Malaysia,2002,0.01131932,-0.844428122,-0.566316547,0.388065094,-0.832271465,0.139600198,-0.539917492,0.245369402,5.390988307,0.558889736,0.482412858,-1.363594595,0.11615368,-0.45935787
Malaysia,2003,0.003665687,-0.857004991,-0.584973893,0.415488917,-0.804587124,0.144969437,-0.656757981,0.235929318,5.788499286,0.571160045,0.582959014,-1.260558716,0.135151445,-0.443728327
Malaysia,2004,0.08816431,-0.86538957,-0.598966902,0.427494196,-0.819494077,0.142078308,-0.602812129,0.240287853,6.783437724,0.601871654,0.834618063,-1.286378208,0.130390844,-0.405936665
Malaysia,2005,0.189924194,-0.86958186,-0.608295575,0.450798561,-0.821623641,0.14166529,-0.35003059,0.260711243,5.332139161,0.557073189,0.467527596,-1.31592576,0.124942864,-0.366825974
Malaysia,2006,0.015903161,-0.86958186,-0.594302566,0.45880208,-0.8663445,0.132991905,-0.246860841,0.269046804,5.584847067,0.564873739,0.531447361,-1.186003812,0.148897885,-0.321023024
Malaysia,2007,0.036463305,-0.86958186,-0.594302566,0.464333924,-0.885510583,0.12927474,-0.504211042,0.248254291,6.298785927,0.586911496,0.712030569,-1.201562108,0.146029245,-0.242332835
Malaysia,2008,0.058161693,-0.86958186,-0.584973893,0.468924178,-0.8663445,0.132991905,0.051106226,0.293120941,4.831769889,0.541627866,0.340964534,-1.227173652,0.141306986,-0.171328259
Malaysia,2009,-0.117561796,-0.86958186,-0.589638229,0.466217105,-0.7939393,0.147034528,-0.739136975,0.229273539,-1.513528716,0.345762145,-1.264010964,-1.12465168,0.160209997,-0.234593353
Malaysia,2010,-0.016412021,-0.87377415,-0.589638229,0.491522349,-0.851437547,0.135883033,-0.570017681,0.242937468,7.424847383,0.621670591,0.996855785,-1.16350687,0.153045874,-0.127238995
Malaysia,2011,-0.021875952,-0.87377415,-0.594302566,0.527302788,-0.923842748,0.12184041,-0.317590994,0.263332188,5.293912834,0.555893224,0.457858655,-1.103083864,0.164186673,-0.024017666
Malaysia,2012,-0.073089912,-0.87377415,-0.594302566,0.550607153,-0.913194924,0.123905501,-0.563393322,0.243472681,5.473454193,0.56143528,0.503271723,-1.045255688,0.174849038,-0.006908687
Malaysia,2013,-0.039930316,-0.87377415,-0.589638229,0.561317745,-0.900417536,0.126383611,-0.491576985,0.249275055,4.693722526,0.537366641,0.306046928,-1.023105583,0.178933076,0.003921599
Malaysia,2014,-0.072738157,-0.87377415,-0.612959911,0.574382313,-0.960045348,0.114819098,-0.322712418,0.262918404,6.006721946,0.577896109,0.638156105,-0.943389397,0.193631155,0.010778956
Malaysia,2015,-0.037912384,-0.86958186,-0.608295575,0.568261975,-0.913194924,0.123905501,-0.491678259,0.249266873,5.091532422,0.549646176,0.406668691,-0.898349343,0.201935644,-0.070370839
Malaysia,2016,0.079831419,-0.86958186,-0.598966902,0.591213243,-0.840789724,0.137948125,-0.493927102,0.249085178,4.449781398,0.529836703,0.244344625,-0.94722845,0.192923309,-0.079075586
Malaysia,2017,0.079093034,-0.86958186,-0.589638229,0.613222921,-0.847178418,0.13670907,-0.204242707,0.27249012,5.81272241,0.57190776,0.589085995,-0.941633094,0.193954982,-0.064085966
Malaysia,2018,0.116196898,-0.87377415,-0.580309556,0.632996321,-0.87060363,0.132165868,-0.690103278,0.233235198,4.843086976,0.5419772,0.34382707,-0.923592217,0.19728136,-0.009960224
Malaysia,2019,0.085831702,-0.87377415,-0.57564522,0.646649383,-0.879121889,0.130513795,-0.726189856,0.230319596,4.413187421,0.528707125,0.23508857,-0.891129838,0.203266777,0.005865556
Malaysia,2020,-0.00959739,-0.87796644,-0.561652211,0.667599772,-0.606537605,0.183380142,-1.019284062,0.20663916,-5.456846584,0.224040403,-2.261431093,-0.792677377,0.221419451,-0.042199891
Malaysia,2021,-0.123352629,-0.87796644,-0.542994865,0.543545224,-0.585241958,0.187510325,-0.431043118,0.254165866,3.315349544,0.494819231,-0.042597793,-0.671710558,0.243723325,-0.006598156
Maldives,2000,1.500637682,0.170105999,-0.70624664,0.071808387,-1.153835737,0.077234429,-1.025149651,0.206165252,3.845810232,0.511193412,0.091576571,0.682249104,0.493366537,-0.548847818
Maldives,2001,1.21008258,0.040145017,-0.612959911,0.225405336,-0.916815184,0.12320337,-0.72461416,0.230446904,-3.943634289,0.270750012,-1.878680209,0.871857087,0.528326475,-0.480545431
Maldives,2002,0.916900397,-0.089815966,-0.589638229,0.356051017,-0.690016542,0.167189823,-0.154221427,0.27653157,7.26838641,0.616840977,0.957280653,1.101807194,0.570724698,-0.4782754
Maldives,2003,1.018305704,-0.203007789,-0.473029818,0.446561403,-0.480041461,0.207913431,-1.039123459,0.205036243,13.75004966,0.816915981,2.596748131,0.294964712,0.421959004,-0.441300325
Maldives,2004,1.317267464,-0.261699846,-0.309778043,0.385122624,-0.274325509,0.247811003,-1.108226144,0.199453118,5.816366933,0.572020259,0.590007838,0.577359581,0.474026997,-0.398676126
Maldives,2005,1.115507682,-0.391660828,-0.291120697,0.527891282,-0.012814962,0.298529655,-0.622496514,0.238697461,-11.22316621,0.046046518,-3.719960043,1.121978256,0.574443841,-0.418328832
Maldives,2007,0.672581912,-0.53000639,0.478494816,0.637939671,0.438439801,0.386048241,0.27138172,0.310918017,7.12342766,0.612366412,0.920614886,0.912199211,0.53576476,-0.320848734
Maldives,2008,-0.069831035,-0.580313867,-0.393736099,0.738807553,0.607740196,0.418883198,1.12494412,0.37988127,8.979816872,0.669669155,1.390168706,2.187010332,0.770814557,-0.235491309
Maldives,2009,-0.005730271,-0.626429054,0.343229059,0.800717128,0.917591862,0.478977367,-0.097036601,0.281151797,-8.157763215,0.140668916,-2.944599102,1.63028902,0.668166228,-0.228456551
Maldives,2015,-0.787024009,-0.810889804,0.82832005,1.109794208,-0.166995448,0.268627127,-0.678959691,0.23413554,3.971715703,0.515079843,0.123423015,1.081636132,0.567005556,-0.002218027
Maldives,2016,-0.814345646,-0.840235832,0.823655713,1.130626898,-0.344388189,0.234222699,-0.752281843,0.228211504,6.572236066,0.595352313,0.78119686,1.719041693,0.684530454,0.01734184401622
Maldives,2017,-0.727126573,-0.86538957,0.823655713,1.138983513,-0.423182083,0.218941021,-0.375669512,0.258639756,7.054539014,0.610239968,0.903190239,1.299483602,0.607172293,0.05717181865689
Maldives,2018,-0.769685277,-0.890543309,0.82832005,1.14722243,-0.519225452,0.200313894,-0.855731101,0.21985336,8.668006242,0.660044231,1.311299538,0.561222731,0.471051683,0.1043185349822901
Maldives,2019,-0.891581812,-0.911504758,1.485991488,1.159345408,-0.601852563,0.184288782,-0.798237345,0.224498546,7.298335745,0.617765449,0.964856017,0.649975404,0.48741591,0.1201743700988749
Mali,2005,1.186875705,2.55551887,-1.340596397,-1.914123665,-1.279693012,0.052825045,0.206813158,0.305701224,6.534778775,0.594196087,0.771722439,-0.344391325,0.304074476,-0.685193154
Mali,2008,1.512836562,2.278827746,-1.200666303,-1.762527596,-1.270109971,0.054683628,0.657958674,0.342151357,4.773145081,0.539818244,0.326136015,-0.412286604,0.291555938,-0.670892669
Mali,2009,1.439973922,2.194981951,-1.387239761,-1.693909188,-1.270322927,0.054642326,-0.433215063,0.253990385,4.806322267,0.540842352,0.334527829,-0.337504424,0.305344284,-0.671631184
Mali,2010,1.147360464,2.119520735,-1.363918079,-1.634118192,-1.274156143,0.053898893,-0.65362618,0.236182351,5.313935279,0.556511274,0.462923118,-0.552763975,0.265654707,-0.670405456
Mali,2011,0.818259466,2.04405952,-1.363918079,-1.590216535,-1.270535883,0.054601024,-0.353191088,0.260455891,3.21313378,0.49166405,-0.068452179,-0.820560478,0.216278362,-0.661842118
Mali,2012,0.541954423,1.972790594,-1.373246752,-1.55208212,-1.257758495,0.057079134,0.031965604,0.291574482,-0.836734632,0.366653323,-1.09282313,-0.926529652,0.196739756,-0.668388523
Mali,2013,0.020506044,1.901521668,-1.373246752,-1.51936185,-1.250517975,0.058483397,-0.93274065,0.213631402,2.29506829,0.463325343,-0.300667037,-0.839654655,0.212757776,-0.664673263
Mali,2014,-0.046125618,1.838637322,-1.363918079,-1.455451396,-1.259462147,0.05674872,-0.690248819,0.233223439,7.084683881,0.611170475,0.910815061,-0.632265477,0.250996213,-0.65942251
Mali,2015,-0.013546068,1.771560686,-1.359253742,-1.400956846,-1.275007969,0.053733686,-0.598026,0.240674547,6.171800024,0.582991714,0.679910841,-0.781591692,0.223463431,-0.66662468
Mali,2016,0.069433494,1.708676339,-1.373246752,-1.357643683,-1.282248489,0.052329423,-1.126810576,0.197951596,5.852299199,0.573129411,0.599096521,-0.917810073,0.198347473,-0.664686999
Mali,2017,0.161480324,1.649984283,-1.373246752,-1.310446459,-1.255203018,0.057574756,-0.547728868,0.244738285,5.305456084,0.55624954,0.460778396,-0.957957773,0.190945036,-0.660722802
Mali,2018,-0.098542761,1.591292226,-1.363918079,-1.27972707,-1.228370502,0.062778787,-0.785301076,0.225543727,4.746484327,0.538995284,0.319392462,-0.934461874,0.195277212,-0.656071036
Mauritania,2006,1.77226557,0.828295491,-1.293953032,-0.985715438,0.422042153,0.382867999,0.181295907,0.303639567,18.33319869,0.958387935,3.756006717,-1.349974295,0.118664992,-0.627884346
Mauritius,2000,0.502876119,-0.471314333,0.273264013,0.164486153,0.372636251,0.373285974,-0.150867515,0.276802549,8.202791749,0.64568406,1.193628502,-1.287517018,0.130180871,-0.400325323
Mauritius,2001,0.493406187,-0.517429521,0.226620648,0.176543105,0.373062164,0.373368578,0.04273799,0.292444833,3.347540727,0.495812904,-0.034455377,-1.261628658,0.134954169,-0.401885613
Mauritius,2002,0.548670242,-0.550967839,0.170648611,0.200082867,0.173947863,0.334751363,0.210302901,0.305983177,1.614918659,0.442330587,-0.472703621,-1.153731973,0.15484817,-0.38589222
Mauritius,2003,0.572342268,-0.571929287,0.110012237,0.217881224,0.196521249,0.339129357,-0.196132415,0.273145388,5.925445489,0.575387279,0.617598093,-1.156538405,0.15433072,-0.322706464
Mauritius,2004,0.472549006,-0.584506157,0.110012237,0.235392511,0.202058118,0.340203205,-0.06772155,0.283520296,4.330019855,0.526139921,0.214052222,-1.102274484,0.164335907,-0.270709897
Mauritius,2005,0.796480705,-0.588698446,0.091354892,0.254970703,0.454837449,0.389228482,-0.030824445,0.286501383,1.77754302,0.447350451,-0.431569526,-1.021019468,0.179317715,-0.28111589
Mauritius,2006,0.971175585,-0.597083026,0.105347901,0.254970703,0.351766517,0.369238394,0.616069119,0.338766906,4.865544608,0.542670419,0.349507488,-0.985600612,0.185848247,-0.24233946
Mauritius,2007,1.123311229,-0.601275316,0.082026219,0.271276295,0.231446111,0.345902858,0.602044227,0.33763377,5.72701616,0.569262193,0.567407514,-1.01889084,0.179710191,-0.156274112
Mauritius,2008,1.440296213,-0.613852185,0.077361882,0.271276295,-0.046462085,0.292003965,0.749273543,0.349529107,5.386962542,0.558765469,0.481394584,-0.85116912,0.210634738,-0.049011911
